Date,Open,High,Low,Close
7/21/2024,2431.4929,2494.7167,2408.2557,2485.9413
7/22/2024,2491.1748,2504.5312,2441.567,2488.0974
7/23/2024,2493.9249,2563.456,2469.562,2563.4346
7/24/2024,2573.23,2600.4146,2513.433,2536.1106
7/25/2024,2540.1444,2572.882,2518.4732,2568.1394
7/28/2024,2606.4165,2708.5844,2606.402,2681.5686
7/29/2024,2706.7341,2737.689,2655.1595,2661.0992
7/30/2024,2669.4102,2709.8921,2609.021,2696.6515
7/31/2024,2708.2454,2791.027,2707.5775,2760.9188
8/1/2024,2772.2356,2805.5732,2742.5355,2755.6238
8/5/2024,2770.3863,2806.6927,2744.1001,2796.3865
8/6/2024,2802.0409,2815.9417,2644.8595,2651.3278
8/7/2024,2644.7323,2759.6784,2630.8642,2759.6784
8/8/2024,2772.8406,2811.156,2744.8688,2766.3804
8/11/2024,2780.0869,2860.9696,2779.2498,2860.8423
8/12/2024,2876.4828,2937.4002,2876.4609,2931.6552
8/13/2024,2947.7048,2971.6963,2891.4393,2923.466
8/14/2024,2936.6217,2959.1961,2883.8132,2957.7578
8/15/2024,2979.5989,3036.6473,2975.1142,3000.8142
8/18/2024,3017.2028,3048.1552,2945.4906,2966.3348
8/21/2024,2981.0344,3002.7415,2943.6155,2968.4449
8/22/2024,2974.7811,3018.9345,2967.4719,2974.4633
8/25/2024,2987.0645,2990.0495,2885.3951,2894.5786
8/27/2024,2899.795,2902.7534,2770.3932,2782.6097
8/28/2024,2791.0906,2860.8926,2761.0232,2786.4098
8/29/2024,2791.2977,2800.2823,2727.5762,2749.5723
9/1/2024,2749.6822,2781.7579,2686.6197,2695.9337
9/2/2024,2698.0006,2823.7071,2678.917,2823.2585
9/3/2024,2834.4209,2860.4389,2802.9298,2830.2013
9/4/2024,2860.073,2860.3984,2732.4025,2739.4645
9/5/2024,2740.2102,2758.9265,2686.6248,2727.3642
9/8/2024,2732.8274,2760.4569,2697.8408,2701.9036
9/9/2024,2702.5659,2706.5405,2637.7142,2646.0396
9/10/2024,2648.0695,2688.2649,2616.9879,2632.9492
9/11/2024,2636.2993,2651.1922,2601.9144,2610.215
9/12/2024,2625.4626,2688.5532,2604.83,2688.5317
9/15/2024,2698.5151,2734.5814,2630.11,2637.799
9/16/2024,2635.9696,2637.5263,2570.6203,2580.7645
9/18/2024,2584.3458,2606.0441,2551.4013,2576.7612
9/22/2024,2601.2915,2643.5136,2570.2759,2588.3508
9/23/2024,2607.8575,2608.4319,2517.7956,2529.3302
9/24/2024,2529.1441,2547.4755,2462.6157,2470.3941
9/25/2024,2473.0618,2519.9758,2443.2806,2519.5785
9/26/2024,2519.0372,2541.6916,2479.6589,2486.7684
9/29/2024,2483.9104,2494.5796,2442.6332,2464.4074
9/30/2024,2466.6031,2508.8629,2462.7975,2508.8629
10/1/2024,2510.3475,2623.5686,2510.1179,2623.5686
10/2/2024,2629.7326,2643.768,2582.7214,2597.4901
10/6/2024,2597.5111,2653.6355,2583.259,2653.5847
10/7/2024,2656.7973,2707.1669,2656.353,2690.7221
10/8/2024,2692.4946,2699.5595,2652.6668,2663.3225
10/9/2024,2661.7984,2672.65,2643.128,2668.1797
10/15/2024,2668.0846,2700.2345,2667.8213,2699.6636
10/16/2024,2704.7907,2748.8069,2704.0473,2742.8864
10/17/2024,2747.6929,2780.973,2734.1986,2745.3643
10/20/2024,2733.3516,2748.7833,2689.4659,2697.9147
10/21/2024,2698.705,2700.8268,2635.4353,2639.9219
10/22/2024,2640.1172,2669.3852,2632.6283,2665.8109
10/23/2024,2675.2015,2684.6655,2637.5422,2645.3966
10/24/2024,2646.2991,2650.1835,2614.65,2627.1461
10/27/2024,2629.8365,2632.9459,2610.1435,2617.9519
10/28/2024,2620.9093,2647.2392,2620.6673,2645.3641
10/29/2024,2648.368,2692.1133,2647.9951,2692.056
10/30/2024,2693.8126,2705.2484,2671.3086,2677.6229
11/5/2024,2678.9742,2696.8534,2670.1283,2677.4057
11/6/2024,2679.4716,2684.8195,2669.1909,2675.5178
11/10/2024,2681.5876,2738.1248,2680.7017,2738.0635
11/11/2024,2740.1228,2782.4351,2734.4113,2760.21
11/12/2024,2765.6967,2788.3528,2741.6384,2748.9604
11/13/2024,2754.5594,2757.382,2728.1191,2734.8348
11/14/2024,2738.9075,2762.515,2729.6722,2748.7865
11/17/2024,2753.4343,2788.1257,2748.2968,2753.7698
11/19/2024,2758.4181,2759.5438,2696.422,2702.6555
11/20/2024,2705.167,2713.9373,2683.791,2711.7545
11/21/2024,2711.5551,2722.5981,2676.2502,2680.4416
11/24/2024,2690.5227,2698.767,2661.2293,2667.4068
11/25/2024,2682.2852,2694.6772,2661.2199,2683.2447
11/26/2024,2704.5786,2719.8484,2685.6463,2716.6626
11/27/2024,2721.5219,2756.3685,2721.3536,2756.3685
11/28/2024,2757.1317,2774.1404,2738.8077,2748.0594
12/1/2024,2762.2991,2764.8584,2707.946,2738.0633
12/2/2024,2749.2682,2773.472,2746.471,2758.0412
12/3/2024,2772.7439,2793.0341,2751.3183,2775.8505
12/4/2024,2795.5755,2795.7847,2747.6513,2750.8737
12/5/2024,2752.3794,2764.2924,2717.349,2734.9399
12/8/2024,2735.6513,2735.6716,2675.9296,2689.0002
12/9/2024,2687.7495,2709.5886,2662.362,2676.154
12/10/2024,2676.1057,2694.8534,2660.3689,2669.8286
12/11/2024,2671.3608,2715.7167,2662.7208,2715.7167
12/12/2024,2730.2364,2730.3141,2678.0988,2682.291
12/16/2024,2683.9995,2684.3242,2622.7661,2630.9142
12/17/2024,2633.1805,2648.5591,2611.893,2633.8718
12/18/2024,2634.4898,2656.0823,2621.0087,2628.2627
12/19/2024,2626.6186,2634.573,2593.1827,2596.829
12/22/2024,2587.3003,2614.2883,2569.0054,2583.2924
12/23/2024,2582.2852,2612.2084,2580.498,2612.2084
12/24/2024,2615.6704,2645.2023,2612.9478,2626.5222
12/26/2024,2625.4408,2639.081,2607.7516,2630.7162
12/29/2024,2631.9842,2641.1771,2601.8467,2609.5865
12/31/2024,2613.704,2613.9542,2545.3467,2576.5029
1/1/2025,2577.433,2589.4252,2567.9726,2581.6067
1/2/2025,2583.9414,2586.238,2566.2741,2586.238
1/5/2025,2586.0808,2592.9139,2574.4346,2591.561
1/6/2025,2601.0916,2640.7311,2594.3457,2640.688
1/7/2025,2654.3439,2656.5277,2625.2457,2646.8488
1/8/2025,2670.5055,2672.1488,2642.5985,2653.236
1/9/2025,2656.4976,2656.6173,2629.0692,2635.0925
1/12/2025,2651.6778,2654.8248,2602.468,2609.6795
1/13/2025,2610.0539,2615.5538,2580.7444,2594.1325
1/15/2025,2596.8273,2611.3866,2589.9958,2595.9639
1/16/2025,2598.6623,2616.9777,2580.4015,2588.625
1/19/2025,2590.1442,2604.018,2580.0178,2601.211
1/20/2025,2602.8869,2623.6115,2600.7756,2607.9958
1/21/2025,2608.2655,2618.9995,2597.6136,2613.0822
1/22/2025,2616.8874,2667.2308,2614.3725,2665.4519
1/23/2025,2670.2312,2681.4933,2644.7975,2654.3503
1/26/2025,2656.7541,2662.3604,2638.6555,2643.9354
1/27/2025,2642.3013,2650.7163,2625.5845,2633.2707
1/28/2025,2635.0698,2657.9681,2634.6903,2657.7777
2/2/2025,2662.4191,2727.5868,2662.0187,2727.5868
2/3/2025,2728.6468,2764.1701,2720.4289,2730.0039
2/4/2025,2733.577,2745.1547,2707.3728,2715.915
2/5/2025,2719.5926,2726.0763,2704.2451,2711.4589
2/6/2025,2713.8788,2720.4836,2691.5647,2699.8154
2/9/2025,2697.5159,2725.9564,2683.2858,2688.3162
2/10/2025,2684.956,2699.7952,2665.7215,2677.3286
2/11/2025,2678.1341,2691.9182,2673.0338,2683.8698
2/12/2025,2687.1659,2697.4192,2679.7889,2685.7339
2/13/2025,2686.7713,2697.3408,2673.8854,2678.4724
2/16/2025,2676.9191,2698.3156,2675.9027,2698.0389
2/17/2025,2701.2679,2738.0066,2700.5305,2727.9161
2/18/2025,2735.9424,2757.3076,2726.4344,2740.5982
2/20/2025,2738.9053,2752.3576,2720.6936,2743.743
2/23/2025,2724.0923,2768.9065,2690.4268,2755.4053
2/24/2025,2754.5486,2785.1029,2746.0077,2758.7557
2/25/2025,2759.079,2781.9549,2758.8472,2765.8891
2/27/2025,2786.651,2827.1532,2785.9809,2815.0415
3/2/2025,2829.1247,2890.2893,2826.8619,2890.2893
3/3/2025,2900.2309,2929.218,2867.4644,2876.6693
3/4/2025,2877.2235,2894.6253,2842.7877,2846.3049
3/5/2025,2846.9166,2850.1613,2808.7538,2821.137
3/6/2025,2822.7412,2834.0719,2811.3761,2818.436
3/9/2025,2819.8849,2819.9265,2766.0868,2772.1032
3/10/2025,2770.1734,2791.0389,2743.654,2751.4227
3/11/2025,2752.3105,2762.2524,2712.7435,2719.2041
3/12/2025,2718.1332,2745.58,2717.2936,2736.4866
3/16/2025,2735.9715,2739.5542,2693.5505,2714.8509
3/17/2025,2715.9445,2732.5128,2699.2,2704.701
3/18/2025,2721.8178,2723.8916,2690.5868,2697.0401
3/19/2025,2699.2613,2706.5837,2676.3048,2682.155
3/20/2025,2679.9694,2685.8728,2666.6974,2669.3127
3/23/2025,2667.6113,2669.0077,2614.0924,2614.6878
3/24/2025,2610.4556,2645.9938,2592.3277,2640.7897
3/25/2025,2652.8717,2652.8795,2581.3217,2582.7382
3/26/2025,2580.185,2625.6054,2579.4511,2621.8697
3/27/2025,2632.127,2666.1768,2621.4616,2663.3056
3/30/2025,2661.6337,2718.9595,2657.88,2693.1264
4/1/2025,2691.5992,2696.5028,2654.5736,2676.1755
4/2/2025,2693.1289,2712.2512,2669.0698,2700.0438
4/3/2025,2700.2301,2732.8589,2700.2301,2703.3993
4/7/2025,2702.0938,2710.1367,2667.5691,2670.0663
4/8/2025,2671.6204,2674.8819,2631.6867,2666.6175
4/9/2025,2681.8045,2701.123,2671.6542,2676.2836
4/10/2025,2677.5783,2687.9241,2667.0019,2670.7056
4/13/2025,2673.014,2676.7054,2657.3232,2662.0802
4/15/2025,2678.5159,2704.585,2669.2238,2689.2209
4/16/2025,2702.4605,2704.9761,2685.3693,2696.236
4/17/2025,2701.2252,2740.1363,2697.6368,2722.7348
4/20/2025,2724.5118,2731.8174,2700.8587,2706.0452
4/21/2025,2704.1891,2716.7029,2691.0761,2698.2896
4/22/2025,2695.1476,2707.8647,2682.8004,2688.3269
4/23/2025,2687.6882,2687.6882,2653.7453,2655.9469
4/24/2025,2656.4942,2668.0659,2641.8845,2658.0269
4/27/2025,2657.745,2684.5166,2657.3708,2661.6069
4/28/2025,2661.0131,2676.0596,2645.2462,2647.0701
4/29/2025,2648.9898,2666.541,2630.3004,2631.9805
4/30/2025,2631.905,2642.0794,2622.7248,2623.8377
5/4/2025,2627.9601,2645.6746,2619.2637,2620.3946
5/5/2025,2618.3331,2630.3697,2604.7943,2610.4063
5/6/2025,2608.5993,2625.7046,2608.5732,2611.4379
5/7/2025,2613.7829,2676.2503,2611.7113,2673.6912
5/8/2025,2674.7037,2687.3892,2655.7927,2661.6476
5/11/2025,2661.555,2692.5034,2648.4885,2649.11
5/13/2025,2650.5449,2669.2815,2632.2941,2634.2389
5/14/2025,2635.214,2642.9609,2619.6452,2620.2718
5/15/2025,2623.2823,2628.6738,2605.8956,2611.8528
5/18/2025,2608.258,2625.2675,2606.09,2609.0535
5/19/2025,2606.7319,2639.6907,2605.0338,2628.3619
5/20/2025,2627.6815,2681.5812,2617.4669,2677.4576
5/21/2025,2712.2564,2771.477,2667.8548,2669.5145
5/22/2025,2674.074,2705.5688,2669.5827,2688.558
5/25/2025,2693.0411,2703.7876,2665.4812,2679.985
5/26/2025,2712.6908,2745.8988,2670.3545,2674.7684
5/27/2025,2674.1501,2684.7779,2655.2997,2675.6251
5/28/2025,2675.6064,2696.7869,2666.5027,2693.0671
6/2/2025,2715.9542,2726.6034,2686.9328,2694.6684
6/3/2025,2694.0424,2699.2886,2656.3446,2658.932
6/4/2025,2660.2164,2664.5958,2641.0761,2646.9587
6/5/2025,2643.851,2661.7788,2635.3095,2640.9647
6/8/2025,2639.2659,2645.228,2626.3945,2629.899
6/9/2025,2629.2282,2657.3467,2627.7602,2653.0944
6/10/2025,2654.3141,2683.2547,2653.5784,2678.173
6/11/2025,2677.5252,2686.4587,2660.8669,2664.4769
6/12/2025,2665.2289,2672.4274,2654.6979,2655.3888
6/15/2025,2654.613,2667.6827,2653.4346,2655.8598
6/16/2025,2652.1816,2679.742,2652.132,2658.6637
6/17/2025,2659.2765,2670.2587,2649.6091,2654.7597
6/18/2025,2654.5083,2662.6932,2649.7866,2653.6827
6/19/2025,2650.9607,2661.3304,2628.2731,2628.9145
6/22/2025,2628.814,2631.8261,2594.0171,2595.9794
6/23/2025,2598.6258,2608.564,2584.4771,2600.7611
6/24/2025,2603.4658,2629.2674,2599.727,2600.5365
